# File Name: C:\Users\Valls-testedDX\Desktop\n61_16.11.21_Advance_miRNA_RT-PCR_Neurognos_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272323343
# Instrument Serial Number: 272323343
# Heated Cover Serial Number:
# Block Serial Number: 19041571
# Run Start Date/Time: 2021-11-16 10:47:06 AM CLST
# Run End Date/Time: 2021-11-16 11:23:49 AM CLST
# Run Duration: 36 minutes 42 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-11-16 11:39:36 AM CLST
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported On: 2021-12-15 10:48:38 AM CLST
"Well","Well Position","Cycle Number","X1_M1","X3_M3","X2_M2","X4_M4"
"67","F7","24","-9093.935","-332.0596","189.11615","-318.71896"
"68","F8","24","-4007.5344","-331.3725","524.3867","251.526"
"69","F9","24","-701.9723","-142.38556","1997.2793","1238.271"
"70","F10","24","-7739.688","99.588356","461.81418","298.20526"
"71","F11","24","-9466.774","-368.60452","-239.85393","-150.33195"
"72","F12","24","-12293.097","-715.3862","487.1409","-591.8942"
"73","G1","24","172182.1","16756.455","23517.775","201661.48"
"74","G2","24","177358.17","17829.361","21431.143","200257.3"
"75","G3","24","168484.0","19012.553","18516.504","196053.1"
"76","G4","24","-8512.263","-816.4148","-372.7096","512.49927"
"77","G5","24","-10538.105","-978.9564","-146.37393","-479.1913"
"78","G6","24","-6712.9023","-401.1808","-486.56845","850.7615"
"79","G7","24","-5189.8755","-54.337574","186.7446","408.2985"
"80","G8","24","-7701.5557","118.67549","-314.45898","-682.45197"
"81","G9","24","-4419.142","-4.9654174","2007.7626","2449.6855"
"82","G10","24","-11121.536","-556.9853","-352.48495","-475.7901"
"83","G11","24","-8775.576","-748.50476","649.93475","-65.893974"
"84","G12","24","-13852.878","-1279.6587","-17.113731","-583.2757"
"85","H1","24","174967.73","16002.399","26269.354","203357.88"
"86","H2","24","165716.73","16444.115","22248.29","194107.06"
"87","H3","24","162593.55","18236.338","20271.963","191721.98"
"88","H4","24","-6282.721","63.051487","571.2935","1188.0935"
"89","H5","24","348.75717","302.7156","2211.0945","298.2411"
"90","H6","24","-8200.324","862.1863","509.46045","345.92184"
"91","H7","24","-11894.475","-39.378185","-942.4789","-1337.1729"
"92","H8","24","-9062.528","-18.784079","375.7591","-923.85425"
"93","H9","24","-15303.659","-686.5447","677.2371","60.941086"
"94","H10","24","-10172.238","-200.81494","429.70694","654.6662"
"95","H11","24","-10317.401","-629.1391","-777.9862","-988.8537"
"96","H12","24","-6331.7275","886.9405","881.11914","220.2674"
"1","A1","25","164379.89","13678.4","22552.156","183965.19"
"2","A2","25","173171.52","17266.05","21716.312","198911.44"
"3","A3","25","172722.08","18541.164","20382.957","198257.75"
"4","A4","25","159926.56","19100.76","17367.41","181878.25"
"5","A5","25","157122.88","19633.072","16059.557","179490.33"
"6","A6","25","152120.95","20446.955","15455.278","176014.42"
"7","A7","25","-5318.3076","14.91935","-834.65753","6.370458"
"8","A8","25","495.08768","679.7311","167.85123","1052.5436"
"9","A9","25","-6073.9463","-277.58334","-123.225395","466.74878"
"10","A10","25","-3664.3726","1223.3767","202.10635","1324.4062"
"11","A11","25","-1729.5332","1074.7867","1619.1511","441.92197"
"12","A12","25","-1055.2737","1862.9824","1229.6705","2013.4271"
"13","B1","25","376032.3","16704.16","52014.79","201430.55"
"14","B2","25","370585.72","18211.021","45495.55","199184.66"
"15","B3","25","368727.78","21176.54","40744.15","196843.3"
"16","B4","25","154544.81","21033.787","16194.053","187139.22"
"17","B5","25","154250.81","20347.125","14556.323","174719.98"
"18","B6","25","169190.38","22808.244","15685.2295","189565.78"
"19","B7","25","-2903.6511","555.45264","199.13678","-7.625311"
"20","B8","25","-4322.728","-76.2926","-192.39345","-104.33204"
"21","B9","25","3669.7642","-390.56744","373.88098","-77.63813"
"22","B10","25","-6624.2407","331.0096","-371.97275","392.71072"
"23","B11","25","-3407.1895","132.72513","561.62573","217.33415"
"24","B12","25","-9185.655","439.4276","16.588392","-457.9556"
"25","C1","25","343637.97","17714.11","45123.297","204374.94"
"26","C2","25","337533.2","19059.525","38940.6","197258.27"
"27","C3","25","335564.2","21262.973","34954.406","196124.64"
"28","C4","25","162027.19","21572.006","15961.257","186753.58"
"29","C5","25","168398.06","22401.824","15629.447","183948.22"
"30","C6","25","142638.81","18646.184","14212.091","147297.75"
"31","C7","25","-7789.623","-845.70514","5.4785876","25.323147"
"32","C8","25","-7514.841","-485.67755","-820.68744","-31.745632"
"33","C9","25","-6625.511","-342.341","-235.30486","-106.20311"
"34","C10","25","-8618.306","-437.17642","-441.34525","-263.99323"
"35","C11","25","-8243.308","-533.5887","-122.883064","-1428.0496"
"36","C12","25","-9199.59","-378.8411","-568.5331","-613.10266"
"37","D1","25","297875.5","18546.334","38082.31","202114.36"
"38","D2","25","278954.53","19212.584","31839.377","190794.34"
"39","D3","25","289626.44","21706.643","29882.547","192856.48"
"40","D4","25","-5721.4844","-258.8587","465.66592","832.2185"
"41","D5","25","-12251.851","-532.6613","-1189.784","-779.57306"
"42","D6","25","-6768.6655","-440.4121","-682.9818","249.58504"
"43","D7","25","-4700.0083","-508.06665","136.30136","300.65726"
"44","D8","25","-6856.738","-391.03235","-330.48737","-561.10254"
"45","D9","25","-6830.8643","169.4552","-385.88998","-379.11768"
"46","D10","25","-7277.0728","318.40952","258.98264","84.19544"
"47","D11","25","-10677.566","-555.82623","474.70102","-446.0349"
"48","D12","25","-9073.165","-205.17307","637.83356","-143.96361"
"49","E1","25","240514.08","16919.912","30405.537","201633.47"
"50","E2","25","236319.83","18621.668","27263.188","199895.03"
"51","E3","25","232466.78","20477.75","23526.496","190435.23"
"52","E4","25","-5992.848","-377.5882","237.03926","308.14716"
"53","E5","25","-3925.4724","-448.26346","209.90579","-46.09775"
"54","E6","25","-4356.7983","53.563797","-307.86096","-921.4506"
"55","E7","25","-4559.78","-315.43362","71.6696","766.883"
"56","E8","25","-7394.4556","281.94226","-382.04474","10.323052"
"57","E9","25","-5364.5537","-112.67712","96.99646","-30.96943"
"58","E10","25","-5367.6953","-128.85495","381.83316","-367.2734"
"59","E11","25","-8349.38","-639.25507","-897.51715","-360.5592"
"60","E12","25","-12488.05","-798.61664","-596.90967","-520.7851"
"61","F1","25","185019.88","17000.37","24649.951","196487.62"
"62","F2","25","176198.12","18379.123","20293.748","188994.95"
"63","F3","25","183037.1","20444.875","19239.312","192344.67"
"64","F4","25","-9911.445","-230.91565","174.76115","42.71851"
"65","F5","25","-3527.4043","2.8726456","962.788","463.39856"
"66","F6","25","-11673.705","-1281.4241","-581.11884","-655.92426"
"67","F7","25","-9407.707","-355.8316","-147.71053","-506.85544"
"68","F8","25","-4498.934","-150.7132","595.29504","105.84893"
"69","F9","25","-930.6154","-279.2709","1967.7784","1219.1523"
"70","F10","25","-7425.0933","-211.5065","325.56668","378.74536"
"71","F11","25","-10497.933","-490.08255","-17.375546","-229.35516"
"72","F12","25","-12405.781","-472.65756","157.26573","-210.748"
"73","G1","25","173026.7","16456.615","23881.102","201968.58"
"74","G2","25","179317.6","17944.166","21121.262","199903.36"
"75","G3","25","168739.66","18730.639","18695.83","195914.78"
"76","G4","25","-8330.441","-670.22406","-120.67695","727.87256"
"77","G5","25","-10268.956","-336.50598","-830.74426","-232.83546"
"78","G6","25","-7310.232","-243.39851","-499.53503","621.86847"
"79","G7","25","-4531.5903","-245.39375","189.70523","240.0083"
"80","G8","25","-7139.347","122.304405","-300.44778","-916.60443"
"81","G9","25","-5081.245","91.74027","2190.06","2284.7"
"82","G10","25","-10932.721","-648.3696","-664.54504","-793.50867"
"83","G11","25","-9035.9375","-715.23975","732.38165","-57.76316"
"84","G12","25","-13720.255","-1135.0227","710.48804","-590.9255"
"85","H1","25","174754.64","16364.966","26467.355","203316.77"
"86","H2","25","165222.69","16853.824","21852.457","194071.0"
"87","H3","25","162640.78","17984.268","20082.766","191584.53"
"88","H4","25","-6441.8677","-25.780819","564.37244","1266.2517"
"89","H5","25","682.571","661.9196","1769.5425","486.45932"
"90","H6","25","-7336.995","1216.011","557.14465","356.34866"
"91","H7","25","-13036.588","274.14807","-624.4978","-1284.8568"
"92","H8","25","-8756.209","298.7492","227.6241","-1126.1503"
"93","H9","25","-14676.782","-676.7895","1238.6937","563.374"
"94","H10","25","-9864.257","28.806435","874.78937","975.6088"
"95","H11","25","-10640.04","-133.71448","-285.15497","-1482.9026"
"96","H12","25","-6288.3696","845.21906","826.06396","316.5346"
"1","A1","26","163149.86","13933.035","22400.115","184189.8"
"2","A2","26","172508.88","17674.99","21900.246","199283.98"
"3","A3","26","173695.58","18338.148","20305.158","197671.36"
"4","A4","26","160723.6","19091.727","17108.04","181883.64"
"5","A5","26","156613.48","19586.53","16091.679","179888.92"
"6","A6","26","152605.12","20205.227","15475.072","175518.75"
"7","A7","26","-4418.657","220.63818","-1011.403","161.27953"
"8","A8","26","65.879364","42.670544","468.99533","1162.7384"
"9","A9","26","-6079.887","135.5719","-129.44762","395.23743"
"10","A10","26","-5032.8037","602.27515","121.0585","1268.3387"
"11","A11","26","-1495.1398","880.0671","1514.7006","173.3695"
"12","A12","26","-1331.0256","1522.572","755.9381","1902.1985"
"13","B1","26","386042.75","16909.105","52964.824","201554.08"
"14","B2","26","378715.34","18729.17","46477.047","199132.08"
"15","B3","26","378924.3","21223.797","41545.37","196759.77"
"16","B4","26","155117.88","20939.52","15919.221","187270.36"
"17","B5","26","152837.16","20615.121","14490.346","174925.17"
"18","B6","26","168538.55","22688.158","16099.139","189172.55"
"19","B7","26","-3062.1926","242.15044","423.9327","-31.882877"
"20","B8","26","-5598.826","220.75676","-164.78886","-245.07867"
"21","B9","26","3504.428","-418.4581","547.8833","-216.12181"
"22","B10","26","-6647.97","478.6277","-196.75974","-98.79282"
"23","B11","26","-3501.6306","222.18509","480.01743","37.483353"
"24","B12","26","-11278.128","735.53186","311.78445","-588.20013"
"25","C1","26","354562.8","17954.887","46513.863","204365.16"
"26","C2","26","348422.62","19188.744","39903.855","197210.95"
"27","C3","26","346390.5","21197.363","36371.805","196031.02"
"28","C4","26","162521.55","21493.5","16070.71","186942.6"
"29","C5","26","168735.73","22645.488","15526.609","183946.86"
"30","C6","26","142829.94","18465.656","14652.077","147483.38"
"31","C7","26","-7529.11","-816.5465","-152.36586","-168.56839"
"32","C8","26","-7413.4106","-458.24304","-670.14923","-61.78676"
"33","C9","26","-6850.3125","88.86767","-47.861706","-182.67192"
"34","C10","26","-7749.846","-520.1678","-372.29584","-308.14325"
"35","C11","26","-9165.086","-899.5287","-662.1072","-1115.4537"
"36","C12","26","-8379.857","-502.31955","99.16031","-1120.9225"
"37","D1","26","311669.7","18629.586","39953.676","201923.8"
"38","D2","26","292977.16","19102.86","33758.03","190859.9"
"39","D3","26","304457.3","21545.713","31516.162","193221.22"
"40","D4","26","-5731.2744","-406.01422","188.61844","678.6848"
"41","D5","26","-12146.319","-755.04114","-666.1529","-944.3164"
"42","D6","26","-6224.7065","-252.07217","-211.05348","201.91174"
"43","D7","26","-3802.5867","-233.84743","-161.47397","8.835392"
"44","D8","26","-6801.1626","-345.79413","-309.5034","-210.95515"
"45","D9","26","-6272.23","238.14584","164.32358","-708.1596"
"46","D10","26","-6170.899","140.71237","28.791101","339.47073"
"47","D11","26","-10541.048","-726.48016","-143.99709","-559.51184"
"48","D12","26","-9033.8125","359.82144","84.94664","-92.920425"
"49","E1","26","256708.75","17233.691","33051.855","202715.11"
"50","E2","26","253500.5","19138.893","29334.014","200416.22"
"51","E3","26","249530.25","20376.502","25688.266","190749.58"
"52","E4","26","-5467.156","-166.26392","166.33844","260.78583"
"53","E5","26","-3722.0647","-137.19173","24.328403","-143.3849"
"54","E6","26","-4253.501","-315.33047","-135.13776","-477.63556"
"55","E7","26","-3887.0854","251.60388","-114.90472","725.644"
"56","E8","26","-7738.8926","-225.8279","-464.78543","-26.715578"
"57","E9","26","-5205.6973","109.33612","-505.0877","-160.41306"
"58","E10","26","-4930.414","-154.60172","-347.69028","-616.3519"
"59","E11","26","-8702.93","-496.77936","-427.6245","-484.5049"
"60","E12","26","-13016.658","-824.1747","-689.1117","-756.47546"
"61","F1","26","194848.05","17215.688","25546.117","195842.12"
"62","F2","26","186089.02","18198.213","21372.664","189351.27"
"63","F3","26","193119.67","20265.668","20539.98","192101.94"
"64","F4","26","-9701.737","167.61386","208.7369","207.8978"
"65","F5","26","-4026.306","-375.9153","485.93158","321.54654"
"66","F6","26","-11446.505","-1297.2886","-530.9311","-869.591"
"67","F7","26","-8897.494","-619.78766","-737.23395","-549.6819"
"68","F8","26","-4976.732","-325.71994","690.1024","251.22652"
"69","F9","26","-128.17902","246.64526","2289.4343","1513.2302"
"70","F10","26","-7251.742","-327.61746","372.99136","-31.708603"
"71","F11","26","-10071.398","-624.3143","143.42838","-362.0046"
"72","F12","26","-12224.6045","-457.01978","514.0566","-633.15906"
"73","G1","26","175318.25","16485.29","23732.43","201906.28"
"74","G2","26","180107.03","17555.514","21509.143","200723.86"
"75","G3","26","170825.31","18604.24","19092.035","195916.2"
"76","G4","26","-8137.8726","-498.69986","-425.48056","788.1694"
"77","G5","26","-10838.111","-481.41968","-565.8618","-365.32294"
"78","G6","26","-6338.38","-71.823524","-653.7794","874.4277"
"79","G7","26","-4641.3584","-218.20695","331.8051","350.8378"
"80","G8","26","-7093.671","495.41885","-150.4817","-735.4783"
"81","G9","26","-4184.7344","403.0258","1802.7651","2742.7"
"82","G10","26","-10864.327","-222.08871","-656.20294","-36.132725"
"83","G11","26","-9387.254","-1172.074","474.0889","163.82635"
"84","G12","26","-13023.011","-1088.068","-110.257706","-302.15555"
"85","H1","26","178123.94","16790.91","27059.11","204079.17"
"86","H2","26","167308.56","16029.934","21417.215","194709.3"
"87","H3","26","162935.62","17785.15","19691.984","192213.19"
"88","H4","26","-5626.364","-212.13121","522.33203","1053.0759"
"89","H5","26","859.6598","629.377","1436.4531","927.8794"
"90","H6","26","-7552.99","715.2363","698.9838","583.83417"
"91","H7","26","-12300.89","190.47728","-1063.1207","-1124.9452"
"92","H8","26","-7878.112","277.45703","514.02527","-923.4236"
"93","H9","26","-14830.863","-562.762","669.6453","441.61603"
"94","H10","26","-9449.615","103.15949","662.25494","1293.0447"
"95","H11","26","-10574.709","-424.3143","244.172","-872.1711"
"96","H12","26","-5078.323","591.4217","830.51733","475.90192"
"1","A1","27","162509.8","13787.154","22922.682","184332.16"
"2","A2","27","172734.7","17740.94","21992.066","200016.83"
"3","A3","27","172644.83","18687.23","19968.484","197497.27"
"4","A4","27","160572.11","18940.264","17514.436","182139.19"
"5","A5","27","156920.02","19297.484","16219.802","179619.47"
"6","A6","27","153495.94","20174.285","15367.391","175979.95"
"7","A7","27","-4778.1343","437.6238","-744.2661","95.19041"
"8","A8","27","-347.8145","515.3004","561.87213","1173.1403"
"9","A9","27","-5408.046","-51.686073","-672.63696","526.23785"
"10","A10","27","-4388.0127","827.3011","-242.25897","1457.7302"
"11","A11","27","-1710.9626","946.70325","1042.9785","393.67834"
"12","A12","27","-1568.6648","1156.3752","1084.7592","1572.199"
"13","B1","27","393447.84","16386.355","53972.4","201745.16"
"14","B2","27","388576.2","18700.088","46686.062","200009.48"
"15","B3","27","386936.06","21234.713","42358.81","196726.11"
"16","B4","27","155261.58","20845.564","15911.977","187376.95"
"17","B5","27","153336.75","20387.955","14123.152","174648.2"
"18","B6","27","169165.42","22692.426","15783.189","189743.4"
"19","B7","27","-4413.45","278.33478","94.80712","-12.142293"
"20","B8","27","-5034.2803","190.54929","-377.63153","-270.103"
"21","B9","27","3391.0374","-222.61838","-14.864545","-119.63503"
"22","B10","27","-6632.7295","41.97225","303.6378","79.77084"
"23","B11","27","-2279.2249","382.30566","-270.44562","278.18808"
"24","B12","27","-10575.252","174.42041","710.4824","-581.63654"
"25","C1","27","363707.12","17312.605","47571.145","205514.19"
"26","C2","27","356770.75","19302.459","41456.19","197645.2"
"27","C3","27","356868.88","20731.582","37487.117","196320.92"
"28","C4","27","162022.48","21764.436","15938.096","187439.66"
"29","C5","27","168166.0","22206.775","15594.007","184110.52"
"30","C6","27","142891.61","18435.393","14537.642","147573.88"
"31","C7","27","-7898.816","-1060.9395","40.57269","276.56674"
"32","C8","27","-7935.1787","-405.79694","-519.5337","352.92752"
"33","C9","27","-6040.726","32.83111","-108.351036","53.947437"
"34","C10","27","-7595.934","-306.37442","-295.8875","-42.260277"
"35","C11","27","-8161.36","-1205.0055","-45.949265","-845.3156"
"36","C12","27","-7776.315","-392.8961","-242.34476","-353.69852"
"37","D1","27","324062.34","18671.514","41925.47","201778.64"
"38","D2","27","304779.88","19030.646","34966.7","190993.77"
"39","D3","27","316177.38","21711.92","32929.477","193303.38"
"40","D4","27","-5673.571","-57.875824","298.05856","1113.0975"
"41","D5","27","-12285.728","-311.72742","-364.40213","-697.4603"
"42","D6","27","-5614.0615","222.47333","-390.28018","-23.3565"
"43","D7","27","-4289.805","-44.858624","-73.76017","89.46895"
"44","D8","27","-7042.758","-339.38333","-430.0944","-514.7417"
"45","D9","27","-7158.9795","62.540848","-130.4177","-282.27588"
"46","D10","27","-6309.189","209.13785","29.769714","89.00626"
"47","D11","27","-10737.019","-650.6447","542.8726","-23.729452"
"48","D12","27","-9609.177","617.5171","-236.67194","-178.7436"
"49","E1","27","273836.75","17397.305","35108.1","202373.53"
"50","E2","27","269585.1","19131.09","30944.688","200133.02"
"51","E3","27","265946.62","20929.156","26762.25","190919.84"
"52","E4","27","-5616.806","-257.5022","491.46173","400.63522"
"53","E5","27","-4030.057","-140.01202","337.93997","-265.1981"
"54","E6","27","-4159.432","-51.190845","-447.4883","-362.3619"
